URLs successfully downloaded, Size in kilobytes, # outlinks found, Content-type
https://www.dailymail.co.uk/news/article-6321315/Trump-threatens-tougher-hand-illegal-immigration-caravan-advances.html?ns_mchannel=rss&amp,558,1012,text/html
https://www.dailymail.co.uk/news/article-4075320/Trump-ally-said-wished-President-Obama-die-cow-disease-wanted-Michelle-return-male-outback-told-resign-school-board-job.html,513,981,text/html
https://www.dailymail.co.uk/news/article-6671317/Calais-port-chief-says-does-not-want-Chris-Grayling-again.html,510,978,text/html
https://www.dailymail.co.uk/news/article-6616365/amp/Sir-Graham-Brady-says-Mays-Brexit-deal-passed-Irish-backstop-sorted-out.html,265,766,text/html
https://www.dailymail.co.uk/news/article-6703873/Californias-3-5bn-battle-Trump-Governor-refuses-hand-rail-funds.html?mrn_rm=rta,520,987,text/html
https://www.dailymail.co.uk/news/article-6439403/Syrian-refugee-15-waterboarded-bully-tells-cries-sleep.html?ns_mchannel=rss&amp,559,1000,text/html
https://www.dailymail.co.uk/news/article-6698291/Rich-Kids-entourage-robbed-pistol-whipped-studio-Usher-was.html?ico=amp-comments-addcomment,522,991,text/html
https://www.dailymail.co.uk/news/article-6627361/amp/Union-chiefs-demand-PM-takes-no-deal-table.html,272,765,text/html
https://www.dailymail.co.uk/news/article-6431269/Were-not-tear-gassing-children-says-Trump-outrage-border-migrant-response.html?ns_mchannel=rss&amp,282,251,text/html
https://www.dailymail.co.uk/news/article-3676630/Mumford-Sons-cancel-affiliation-Bravalla-Festival-light-sexual-assaults.html,566,1045,text/html
https://www.dailymail.co.uk/news/article-3416725/Headmaster-elite-private-school-commits-suicide-amid-child-porn-investigation-former-basketball-coach.html,554,1040,text/html
https://www.dailymail.co.uk/news/article-6557611/amp/Trump-U-S-lawmakers-huddle-border-wall-government-shutdown.html,267,763,text/html
https://www.dailymail.co.uk/news/article-6591083/Trumps-approval-rating-favorite-poll-sinks-43-cent-gets-blame-shutdown.html,522,990,text/html
https://www.dailymail.co.uk/news/article-6619643/Trump-RALLY-speech-instead-State-Union-address-Pelosi-doesnt-relent.html?ns_mchannel=rss&amp,537,998,text/html
https://www.dailymail.co.uk/news/article-5662405/Janice-Dickinson-breaks-silence-Cosby-trial-verdict.html,541,995,text/html
https://www.dailymail.co.uk/news/article-6539225/amp/Trafficking-gangs-charge-5-000-adult-migrant.html,263,765,text/html
https://www.dailymail.co.uk/news/article-6574533/The-number-migrant-families-captured-U-S-border-rose-nearly-260-year-year-November.html?ns_mchannel=rss&amp,517,980,text/html
https://www.dailymail.co.uk/news/article-6599553/PM-braces-SECOND-crunch-vote-24-hours-no-confidence-contest.html?ns_mchannel=rss&amp,274,192,text/html
https://www.dailymail.co.uk/news/article-6693623/amp/Loved-ones-remember-Nashville-musician-killed-robbery.html?ico=amp_articleRelated,271,764,text/html
https://www.dailymail.co.uk/news/article-6227791/Deportation-Time-outrage-teacher-students-board-game-blowing-border-wall-Mexico-BOMBS.html?ns_mchannel=rss&amp,509,983,text/html
https://www.dailymail.co.uk/news/article-4619274/The-grandparent-victims-America-s-drug-epidemic.html,233,237,text/html
https://www.dailymail.co.uk/news/article-5608561/Cosbys-attorneys-claim-accuser-added-salacious-details-sexual-assault-claims.html,617,1025,text/html
https://www.dailymail.co.uk/news/article-5309067/Erykah-Badu-shows-support-Hitler-bizarre-interview.html,544,1034,text/html
https://www.dailymail.co.uk/news/article-5587025/Michelle-Obama-likens-Trump-bad-parent-lets-kids-eat-candy-day.html,525,989,text/html
https://www.dailymail.co.uk/news/article-6615455/Shrinkflation-happening-ONS-finds-206-products-including-chocolate-bread-shrunk-2015.html,516,980,text/html
https://www.dailymail.co.uk/news/article-6666783/Nearly-400-Trump-aides-access-leaked-schedules-Kellyanne-says-theyre-watered-anyway.html,522,989,text/html
https://www.dailymail.co.uk/news/article-3675019/SECOND-Swedish-music-festival-sex-victim-reveals-groped-mob-men.html,549,1029,text/html
https://www.dailymail.co.uk/news/article-6541849/Kate-Garraway-left-stunned-furious-pro-migrant-activist-yells-let-speak.html?ns_mchannel=rss&amp,512,980,text/html
https://www.dailymail.co.uk/news/article-5313841/Erykah-Badu-says-Hitler-comments-misconstrued.html,550,1035,text/html
https://www.dailymail.co.uk/news/article-6704603/Inside-refugee-camp-ISIS-brides-fled.html?mrn_rm=rta,175,187,text/html
https://www.dailymail.co.uk/news/article-6432629/Trump-claims-migrants-fleeing-fumes-border-grabbers-snatch-children.html?ns_mchannel=rss&amp,307,253,text/html
https://www.dailymail.co.uk/news/article-6553187/amp/Tory-leadership-infighting-escalates-rivals-snipe-Sajid-Javid.html,266,765,text/html
https://www.dailymail.co.uk/news/article-5260425/Bill-Cosby-makes-MeToo-joke-shaking-females-hand.html,204,241,text/html
https://www.dailymail.co.uk/news/article-6597633/Irelands-deputy-PM-secretly-admits-hard-border-event-no-deal-Brexit.html?ns_mchannel=rss&amp,515,992,text/html
https://www.dailymail.co.uk/news/article-3581054/Convicted-killer-spotted-near-New-Jersey-highway-one-WEEK-escaping-prison.html,553,1033,text/html
https://www.dailymail.co.uk/news/article-6704819/Father-ISIS-bride-says-pregnant-jihadi-19-poses-no-threat.html?mrn_rm=rta,528,988,text/html
https://www.dailymail.co.uk/news/article-5483593/Lisa-Bonet-says-sensed-darkness-former-costar-Bill-Cosby.html,528,986,text/html
https://www.dailymail.co.uk/news/article-6507203/800-000-government-workers-anxiously-wait-shutdown-looms-border-wall-funding-dispute.html?ns_mchannel=rss&amp,520,982,text/html
https://www.dailymail.co.uk/news/hillary_clinton/index.html,493,653,text/html
https://www.dailymail.co.uk/news/article-6609823/Once-unthinkable-general-election-option-left-Theresa-Brexit-defeat.html?ns_mchannel=rss&amp,521,983,text/html
https://www.dailymail.co.uk/news/article-6538905/Sajid-Javid-battles-chastening-fortnight.html,516,981,text/html
https://www.dailymail.co.uk/news/article-6705681/amp/Newlyweds-NOT-involved-aggravated-burglary-led-deaths.html?ico=amp_mostReadNews,283,763,text/html
https://www.dailymail.co.uk/news/article-6159639/Hungary-condemns-EU-decision-action-against-populist-government.html?ns_mchannel=rss&amp,515,983,text/html
https://www.dailymail.co.uk/news/article-6545787/CHRIS-HOBBS-Migrant-farce-making-Britain-look-like-soft-touch.html?ns_mchannel=rss&amp,518,983,text/html
https://www.dailymail.co.uk/news/article-5604561/Angelina-Jolie-Bill-Gates-worlds-admired-people.html,515,984,text/html
https://www.dailymail.co.uk/news/article-6556985/Democrat-Rashida-Tlaib-threatens-impeach-Donald-Trump-hours-sworn-in.html,542,990,text/html
https://www.dailymail.co.uk/news/article-6696717/amp/Pictured-Former-Alinsky-style-community-organizer-charged-assaulting-Kellyanne-Conway.html,283,767,text/html
https://www.dailymail.co.uk/news/article-6550823/David-Davis-says-Theresa-delay-meaningful-vote-Brexit-EU-come-round.html,519,982,text/html
https://www.dailymail.co.uk/news/article-5682877/Yale-breaks-tradition-rescind-Bill-Cosbys-honorary-degree.html,520,986,text/html
https://www.dailymail.co.uk/news/article-5062869/New-docuseries-1959-Cold-Blood-Kansas-murders.html,568,1040,text/html
https://www.dailymail.co.uk/news/article-6418859/Two-days-ago-closed-border-Trump-announces-adding-not-big-deal.html,532,995,text/html
https://www.dailymail.co.uk/news/article-6612201/Rows-Brexit-ended-1-6million-relationships-UK-EU-referendum-2016.html?ns_mchannel=rss&amp,514,979,text/html
https://www.dailymail.co.uk/news/article-6611461/amp/Downing-Street-warns-concerning-moves-rebel-MPs-TWO-groups-try-frustrate-Brexit-plans.html,277,766,text/html
https://www.dailymail.co.uk/news/article-6645013/Tonights-seven-amendments-plans-table-likely-pass.html,545,985,text/html
https://www.dailymail.co.uk/news/article-6559079/amp/Migrant-traffickers-exploiting-courage-goodwill-RNLI-crews.html,286,764,text/html
https://www.dailymail.co.uk/news/article-6227359/New-childrens-book-teaches-kids-like-Michelle-Obama-Oprah.html,519,985,text/html
https://www.dailymail.co.uk/news/article-6405171/Rejected-asylum-seeker-murders-father-85-refugee-worker-Germany.html?ns_mchannel=rss&amp,506,982,text/html
https://www.dailymail.co.uk/news/article-6557611/Trump-U-S-lawmakers-huddle-border-wall-government-shutdown.html?ns_mchannel=rss&amp,517,980,text/html
https://www.dailymail.co.uk/news/article-6610567/The-DIY-dream-home-interior-really-want-bagging-doer-upper.html,147,165,text/html
https://www.dailymail.co.uk/news/article-3581671/Dominican-man-deported-four-times-arrests-Delaware-arrested-caught-bag-cash-New-Jersey.html,537,1024,text/html
https://www.dailymail.co.uk/news/article-6601971/UK-motorists-need-Green-Card-drive-Europe-theres-no-deal-Brexit.html?ns_mchannel=rss&amp,512,980,text/html
https://www.dailymail.co.uk/news/article-6418749/President-Trump-defended-Ivankas-private-email-use-different-Hillary-Clintons.html,540,994,text/html
https://www.dailymail.co.uk/news/article-6420799/Asylum-seeker-posed-15-year-old-schoolboy-deemed-ADULT.html?ns_mchannel=rss&amp,528,984,text/html
https://www.dailymail.co.uk/news/article-5599099/Bill-Cosbys-lawyer-calls-sexual-assault-accuser-Andrea-Constand-artist.html,611,1027,text/html
https://www.dailymail.co.uk/news/article-6557621/amp/Twitter-flooded-memes-president-surrounded-bald-men-border-wall-conference.html,278,766,text/html
https://www.dailymail.co.uk/news/article-6693427/Cliff-Sims-SUES-Trump-using-campaign-intimidate-book-government-work.html,522,984,text/html
https://www.dailymail.co.uk/news/article-6645131/amp/Merkel-ally-warns-Brexit-deal-reopened-table.html,277,765,text/html
https://www.dailymail.co.uk/news/article-6665949/The-birth-certificate-reveals-Atlanta-rapper-21-Savage-born-UK.html,202,204,text/html
https://www.dailymail.co.uk/news/article-6304389/Man-detained-delivering-pizza-Army-base-arrested-slapping-wife.html?ns_mchannel=rss&amp,522,990,text/html
https://www.dailymail.co.uk/news/article-6230365/Germany-unveils-new-migrant-laws-block-entry-unqualified-non-EU-citizens.html?ns_mchannel=rss&amp,512,983,text/html
https://www.dailymail.co.uk/news/article-6265261/Michelle-Obama-opens-life-outside-White-House-launches-initiative.html,546,1004,text/html
https://www.dailymail.co.uk/news/article-6689919/Katy-Perry-panned-Twitter-Dolly-Parton-tribute.html,527,1000,text/html
https://www.dailymail.co.uk/news/article-6644151/amp/Jeremy-Corbyn-FINALLY-decides-11th-hour-Coopers-bid-block-no-deal-Brexit.html,282,771,text/html
https://www.dailymail.co.uk/news/article-6557979/Number-illegal-migrants-entering-Europe-hit-five-year-low-150-000-2018.html,161,192,text/html
https://www.dailymail.co.uk/news/article-6431953/There-children-says-migrant-mother-tear-gassed-U-S-border.html,163,189,text/html
https://www.dailymail.co.uk/news/article-6418915/amp/Europe-needs-handle-immigration-elect-Trump-Hillary-Clinton-warns.html,267,770,text/html
https://www.dailymail.co.uk/news/article-6690595/Boris-Johnson-warns-soft-Brexit-make-UK-colony-Brussels.html?ns_mchannel=rss&amp,563,991,text/html
https://www.dailymail.co.uk/news/article-6231519/Anti-Kavanaugh-advert-compares-judge-Bill-Clinton-Bill-Cosby.html,520,983,text/html
https://www.dailymail.co.uk/news/article-6644613/May-welcomes-Plan-C-Tory-Brexiteers-Remainers.html,513,980,text/html
https://www.dailymail.co.uk/news/article-6557999/Illegal-immigrant-arrested-drug-dealing-bailed-roam-free-caught-axe.html?ns_mchannel=rss&amp,501,975,text/html
https://www.dailymail.co.uk/news/article-6540733/amp/Map-reveals-108-migrants-tried-cross-channel-Christmas.html,291,765,text/html
https://www.dailymail.co.uk/news/article-6703077/Delta-flight-makes-emergency-landing-severe-turbulence-injures-5.html?mrn_rm=rta,522,988,text/html
https://www.dailymail.co.uk/news/article-6549755/amp/Iranian-man-33-24-year-old-Brit-arrested-suspicion-smuggling-migrants-UK.html,278,765,text/html
https://www.dailymail.co.uk/news/article-6231055/Immigrants-Britain-follow-UKs-values-Sajid-Javid-demands.html?ns_mchannel=rss&amp,527,983,text/html
https://www.dailymail.co.uk/news/article-6590379/Trump-slaps-Lindsey-Grahams-proposal-reopen-government-three-weeks.html?ns_mchannel=rss&amp,520,981,text/html
https://www.dailymail.co.uk/news/article-5578349/Bill-Cosbys-jury-selection-judge-slams-comedians-lawyer-delaying-process.html,582,1020,text/html
https://www.dailymail.co.uk/news/article-6418999/You-gain-five-pounds-eat-one-Trump-jokes-sandwiches-delivers.html,209,224,text/html
https://www.dailymail.co.uk/news/article-6476467/Honduran-caravan-migrant-passes-baby-U-S-border-fence.html,148,160,text/html
https://www.dailymail.co.uk/news/article-6619781/Theresa-hold-Brexit-talks-Unite-boss-Len-McCluskey-No10.html?ns_mchannel=rss&amp,522,983,text/html
https://www.dailymail.co.uk/news/italy/index.html,485,654,text/html
https://www.dailymail.co.uk/news/article-4311322/amp/El-Chapo-health-deteriorating-US-custody-lawyers.html,268,761,text/html
https://www.dailymail.co.uk/news/article-6211723/Michelle-Obama-book-tour-draws-resentment-fans-Beyonce-like-prices.html,530,994,text/html
https://www.dailymail.co.uk/news/article-6483129/Manhunt-launched-Afghan-asylum-seeker-17-girlfriend-16-stabbed-death.html?ns_mchannel=rss&amp,508,982,text/html
https://www.dailymail.co.uk/news/article-6199799/May-braced-backlash-Cabinet-declaring-EU-citizens-NOT-special-treatment.html?ns_mchannel=rss&amp,527,986,text/html
https://www.dailymail.co.uk/news/labour/index.html,482,654,text/html
https://www.dailymail.co.uk/news/article-6418727/Trump-claims-CIA-NOT-concluded-crown-prince-ordered-death-Khashoggi.html,554,993,text/html
https://www.dailymail.co.uk/news/article-6548465/Trump-says-Democrats-wont-fund-border-wall-eye-2020.html,542,994,text/html
https://www.dailymail.co.uk/news/article-6265199/Charges-migrants-use-NHS-DOUBLED-400.html?ns_mchannel=rss&amp,508,980,text/html
https://www.dailymail.co.uk/news/article-6594209/Kemi-Badenoch-accuses-Tulip-Siddiq-delaying-caesarean-make-point-Brexit.html?ns_mchannel=rss&amp,526,985,text/html
https://www.dailymail.co.uk/news/article-6439263/amp/New-video-shows-SISTER-Syrian-refugee-waterboarded-bullies-having-headscarf-pulled.html,307,763,text/html
https://www.dailymail.co.uk/news/article-6702693/QUENTIN-LETTS-watches-Labour-leader-gets-names-wrong-Parliament.html?mrn_rm=rta,516,987,text/html
https://www.dailymail.co.uk/news/article-5651767/Bill-Cosbys-wife-Camille-walks-court-arm-arm-disgraced-comedian-husband.html,566,1004,text/html
https://www.dailymail.co.uk/news/article-6622519/amp/Hardline-Brexiteers-just-pretending-Mays-plan.html,291,770,text/html
https://www.dailymail.co.uk/news/article-6383725/Michelle-Obama-feared-royal-faux-pas-arm-round-Queen.html,518,984,text/html
https://www.dailymail.co.uk/news/article-5674887/Bill-Cosby-expect-special-needs-cell-inmate-chaperone-prison.html,521,987,text/html
https://www.dailymail.co.uk/news/article-6553661/Far-right-group-vigilante-patrol-German-town-asylum-seekers-hurled-abuse-injured-12.html?ns_mchannel=rss&amp,518,984,text/html
https://www.dailymail.co.uk/news/article-6697077/Sinaloa-cartel-marches-El-Chapo-arrest-conviction.html?ico=amp-comments-addcomment,530,985,text/html
https://www.dailymail.co.uk/news/article-6418591/Trump-slams-Ninth-Circuit-call-U-S-troops-Afghanistan.html,522,982,text/html
https://www.dailymail.co.uk/news/article-6693767/amp/R-Kelly-seen-leaving-recording-studio-sexually-abused-women.html?ico=amp_articleRelated,275,765,text/html
https://www.dailymail.co.uk/news/article-6546927/Grayling-defends-handing-13-8million-no-deal-Brexit-ferry-contract-Seaborne-Freight.html,508,977,text/html
https://www.dailymail.co.uk/news/article-6623623/amp/Theresa-Mays-deal-acceptable-Brexit-outcome-voters.html,263,764,text/html
https://www.dailymail.co.uk/news/article-6598253/Corbyn-faces-mounting-pressure-new-vote-Brexit.html?ns_mchannel=rss&amp,510,982,text/html
https://www.dailymail.co.uk/news/article-5673375/Janice-Dickinson-says-elated-disgraced-comedian-Bill-Cosbys-guilty-verdict.html,519,983,text/html
https://www.dailymail.co.uk/news/article-6601463/New-US-strategy-forsees-sensors-space-track-missiles.html,560,1008,text/html
https://www.dailymail.co.uk/news/article-6547115/Sajid-Javid-visits-Dover-crews-policing-Channel-migrants.html?ns_mchannel=rss&amp,520,983,text/html
https://www.dailymail.co.uk/news/article-5686891/Wife-Mob-justice-not-real-justice-convicted-Bill-Cosby.html,527,984,text/html
https://www.dailymail.co.uk/news/article-6549311/New-York-City-allows-residents-select-gender-X-birth-certificates.html,513,984,text/html
https://www.dailymail.co.uk/news/article-3500199/El-Chapo-fatso-Mexican-drug-lord-piles-pounds-fried-chicken-pizza-prison-dinners-guards-reveal-details-life-bars-world-s-notorious-narco.html,555,1034,text/html
